Video Title: How to Build Instagram N8n Chatbot (No Code)
Channel: Musharaf Khan
URL: https://www.youtube.com/watch?v=a4E3MIDH9fE
--------------------------------------------------------------------------------


[00:00:00] हाय एवरीवन एंड वेलकम बैक टू द चैनल तो आप लोगों में से कई ऐसे लोग होंगे जो Instagram पर
[00:16:31] एज बीएएमआई अपॉइंटमेंट टाइप अगर आप आपको उसमें अपॉइंटमेंट करना है तो और उनका फिटनेस गोल क्या है ये आप
[00:16:37] लीड कैप्चरिंग के लिए आपको चीजें हेल्प करेगी ठीक है तो इसी तरीके से मैंने प्रॉ्ट भी उसे दे रखा
[00:16:41] है तो मैं क्या करूंगा यहां पे प्रॉ्ट मैंने दे दिया है अब इसको मैं अ यहां पे जाके यहां
[00:16:47] पे मैं पहले मेमोरी कर लूंगा मेमोरी में सिंपल मेमोरी करूंगा और यहां पे मैं लेट्स से इसको 10 कॉन्टेक्स्ट
[00:16:53] विंडो सेलेक्ट कर लेता हूं बेसिकली क्या है जो भी जिससे भी हमने बात किया है तो उसके लास्ट 10
[00:16:57] कन्वर्सेशंस को वो ध्यान में रखेगा और उस तरीके से रिप्लाई करेगा ठीक है यहां पे ये मैंने बना दिया
[00:17:02] है इसको मैं सेव कर दूंगा और यहां पे जो टूल है टूल में मैं क्या करूंगा क्योंकि मेरा अभी
[00:17:09] Google शीe है जिसके अंदर में ऐड करना है सारे डिटेल्स क्वालीफाई करने के बाद में तो मैं इसमें Google
[00:17:14] शीe ऐड करूंगा और यहां पे इसको सेलेक्ट करके गेट गेट ऑपरेशन जो रहेगा मेरा गेट रो नहीं होगा मेरा
[00:17:23] ऑपरेशन होगा अपेंडर रो मतलब नया डेटा मैं डालूंगा मेरी शीट का नेम है फिट सीआरएम और शीट नंबर मेरी
[00:17:30] टू रहेगी टू के अंदर में मुझे डालना है ठीक है और ये जो सारी चीजें जो सारी डिटेल्स है
[00:17:35] फुल नेम वगैरह तो मैं चाहता हूं एआई खुद इसको फिल अप करें तो यहां पे जो आपको ऑप्शन दिख
[00:17:40] रहा है ना लेट द मॉडल डिफाइन दिस पैरामीटर तो उन सबको मैं क्लिक कर दूंगा तो इससे क्या है
[00:17:45] ना मुझे खुद मैप करने की जरूरत नहीं पड़ेगी फाइन अब ये तीन चीज हो गई ठीक है अब मुझे
[00:17:52] इसके अंदर में एक वेक्टर डेटाबेस डालना है वेक्टर डेटाबेस बेसिकली क्या होता है वेक्टर डेटाबेस एक तरीके से आप
[00:17:58] समझ लो एक टिकट इंक्वायरी वाला है ठीक है और उसके सामने एक पीसी बैठा हुआ है और आप जाके
[00:18:03] उसके पास नॉट जस्ट टिकट इंक्वायरी हर चीज़ की इंक्वायरी जो जनरली रेलवे स्टेशन पे होती है या फिर आप
[00:18:07] एयरपोर्ट पे चले जाओ जहां पे लोग कहते हैं लिखा होता है कि हाउ मे आई हेल्प यू तो उसके
[00:18:11] पास सारी जानकारी है वो सारी जानकारी अगर आपको जो दे रहा है ना वो कहीं से डेटा निकाल के
[00:18:15] दे रहा है ठीक है ना तो वो जो जगह स्टर्ड है वो है आपका वेक्टर डेटाबेस ठीक है मान
[00:18:19] लीजिए आप बहुत सारे आप जो आपका बैंक लॉकर है बैंक लॉकर के अंदर में आप ज्वेलरी रख रहे हो
[00:18:25] कहीं पे आप हीरे रख रहे हो कहीं पे आप मनी रख रहे हो कुछ चीजें कहीं पे डॉक्यूमेंट्स रख
[00:18:29] रहे हो तो आपको पता है कि आपकी चीजें कहां पे स्टोर है तो बैंक है तो बैंक एक वेक्टर
[00:18:33] डेटाबेस है बट वो डेटाबेस के अंदर में वो क्या करेगा ना सारी चीजें आपने एक लॉकर में नहीं रखी
[00:18:37] है सारी चीजों को आपने डिवाइड कर दिया है जो आपका ज्वेलरी है वो एक लॉकर में है जो मान
[00:18:43] लो अगर आपके पास में गोल्ड बिस्किट है वो दूसरे लॉकर में है कहीं पे आपके प्रॉपर्टीज के डॉक्यूमेंट्स है
[00:18:47] वो तीसरे लॉकर के अंदर में कैश है वो चौथे लॉकर में एक्स व जेड तो ऐसे वो क्या करता
[00:18:51] है ना डेटा को छोटे-छोटे-छोटे पॉकेट्स के अंदर में स्टोर करके रखता है और जभी भी उसको जरूरत पड़ती है
[00:18:56] वो वहां से डेटा लेके आके सामने वाले को रिप्लाई करता है ठीक है और ये जो जनरली वेक्टर डेटाबेस
[00:19:01] है इसको आप आपकी कंपनी या जिसके लिए भी जिस बिजनेस के लिए आप बना रहे हो चैटबॉट उसके डेटाबेस
[00:19:07] के ऊपर में वो आपको रिप्लाई करेगा तो आपको ये वेक्टर डेटाबेस के लिए क्या करना है आपको सबसे पहले
[00:19:12] Google पे आके ये वेबसाइट पे आ जाना है pाइन को आपको यह वाली वेबसाइट पे आ जाना है और
[00:19:17] यहां पे आपको सिंपल है Google से लॉग इन करना है फ्री है ठीक है साइन अप कर देना मैंने
[00:19:21] ऑलरेडी साइन अप कर रखा है तो मुझे सिर्फ लॉग इन करना है तो आपके सामने कुछ ऐसा डैशबोर्ड हो
[00:19:26] जाएगा ओपन ठीक है आपको क्या करना है है क्रिएट इंडेक्स पे क्लिक करना है ठीक है और इसको आप
[00:19:30] कुछ भी नाम दे दो मैं यहां पे फिट दे देता हूं फॉर एग्जांपल ठीक है फिट अ ओके डैश
[00:19:37] चैट बॉट ठीक है और यहां पे मैं क्या करूंगा नीचे में आके टेक्स्ट एंबेडेड एंबेडिंग थ्री स्मॉल पे क्लिक
[00:19:45] कर दूंगा ये बेसिकली क्या होगा आपके जो टेक्स्ट है ना वो छोड़े-छोटे उसको जैसे मैंने बताया लॉकर्स की तरह
[00:19:50] वो सारी चीजें वो करके रख देगा और फ्री प्लान के अंदर में सस्ता पड़ेगा ठीक है डायमेंशन आपका ध्यान
[00:19:55] में रखना है 512 अगर आपने डायमेंशन सेलेक्ट किया है ये आगे अपने को वही काम आने वाला है तो
[00:20:00] वो चीज का हमें ध्यान में रखना है ठीक है और ये आपका एडब्ल्यूबीएस और जो भी आपका रीजन होगा
[00:20:06] वही आपको सेलेक्ट करना है और क्रिएट इंडेक्स पे क्लिक कर देना है डन अभी यहां पर आप देख रहे
[00:20:13] हो ये आपका इंडेक्स क्रिएट हो गया है अभी यहां पे आपको रिकॉर्ड्स डालना है रिकॉर्ड्स बेसिकली मतलब जो आपका
[00:20:18] नॉलेज बेस है एक डॉक्यूमेंट जो नॉलेज बेस है और वो डॉक्यूमेंट क्या करेगा ना वो डॉक्यूमेंट में सारी इंफॉर्मेशनेशन
[00:20:24] है अगर जैसे अभी हम लोग फिटनेस कोच है तो वो कौन सी कौन सी सर्विज देता है कोचिंग देता
[00:20:28] है क्या प्राइिंग प्लान है ये सारी चीजें उसमें होंगी तो मैंने एक आपको दिखाने के लिए एक डॉक्यूमेंट पहले
[00:20:32] से बना के रखा है तो देखो यहां पे मैंने Google ड्राइव के अंदर में क्या किया है google ड्राइव
[00:20:35] के अंदर में मैंने वो पीडीएफ जो है वो डाल दी है अपने नॉलेज बेस की ठीक है अब यहां
[00:20:40] पे ये मैंने स्टोर कर दिया है अब इसे मुझे रिकॉर्ड्स के अंदर में डालना है तो उसके लिए एक
[00:20:44] सेपरेट वर्क फ्लो है ओके तो उसके लिए जो है हमने यहां पे सेपरेट वर्क फ्लो बनाया है ठीक है
[00:20:49] सिंपल है Google ड्राइव का ट्रिगर है यहां पे अगर आप ओपन करोगे तो यहां पे आपको दिखेगा कि जो
[00:20:53] भी फाइल आपकी जो फोल्डर है ठीक है ना वो जब ट्रिगर होगी तो जब भी उसमें कोई चेंजेस या
[00:20:59] नई फाइल आएगी तो ये ट्रिगर करेगा यहां पे आप देख रहे हो यहां पे जो फाइल आईडी है ना
[00:21:03] ये फाइल आईडी ये जो फाइल है अगर इसको मैं शेयर करता हूं शेयर पे क्लिक करता हूं जब मैं
[00:21:10] यहां पे इसको पेस्ट करूंगा तो ये आप देखना ये जो है ये फाइल आईडी है ठीक है यही आप
[00:21:16] यही आप जो है ना यहां पे पेस्ट करोगे ठीक है और पेस्ट करने के बाद में आप फैच टेस्ट
[00:21:21] इवेंट करोगे अब अगर वो फाइल वहां पे अपलोड हुई है तो डेट आपका फैच हो जाएगा जैसे यहां पे
[00:21:26] डेटा फैच हो गया इसके बाद में आप क्या करोगे उसे डाउनलोड करोगे तो यहां पे आप क्या करोगे जो
[00:21:31] भी ये आपकी जो आईडी थी ठीक है यहां पे आप देखना या फिर आप डायरेक्ट सर्च भी कर सकते
[00:21:35] हो आईडी ठीक है सो या सो यहां पे ये आपको आईडी दिख रही है ये यहां से आप ड्रैग
[00:21:42] कर दोगे तो वो वो आपकी आईडी ले लेगा मैंने ऑलरेडी कर रखा है और यहां से मैं एग्जीक्यूट स्टेप
[00:21:47] पे क्लिक करूंगा तो वो डेटा जो है वो भी आपका फैच होना चाहिए यहां पे ठीक है अभी आप
[00:21:52] देखो यहां पे ये आपका बाइनरी डेटा फेच हो गया है अब यहां पे जो पाइन को कोन वेक्टर है
[00:21:57] यहां पे आपने एंबेडेड ओपन ओपन एi का रखा हुआ है ओपन एआई का करोगे और मॉडल जो है यहां
[00:22:02] पे आप स्मॉल जो हमने पाइन कोन के अंदर में जब हम इंडेक्स बना रहे थे तब हमने ये सेलेक्ट
[00:22:07] किया था ठीक है और डायमेंशन भी 512 जो मैंने आपको बोला था वही सेलेक्ट करना है आपको ठीक है
[00:22:12] और ये आपका डिफॉल्ट डेटा लोडर ये कैसे आएगा मैं इसको आपको सेट करके बताता हूं ठीक है इसको हम
[00:22:17] लोग कर देंगे डिलीट यहां पे आपको प्लस पे साइन पे क्लिक करना है और पाइन को वेक्टर पे सेलेक्ट
[00:22:22] कर देना है फिर यहां पे आप ऐड डॉक्यूमेंट्स टू वेक्टर से स्टोर पे क्लिक करोगे यहां पे आप बेसिकली
[00:22:28] क्या करोगे यहां पे आपका एपीआई कीज़ आपको लगगा तो एपीआई कीज़ आपको कहां मिलेगा सो आप यहां पे आ
[00:22:33] जाओगे और यहां पे एपीआई कीज़ पे क्लिक करोगे और यहां पे क्रिएट एपीआई की पे क्लिक करोगे तो आपके
[00:22:38] सामने एपीआई की आ जाएगा उसको आपको कॉपी कर लेना है क्योंकि उसके बाद में आपको मिलेगा नहीं कॉपी करके
[00:22:42] लेना है और यहां पे आपको पेस्ट कर देना है और सेव कर देना है आपका ये कनेक्ट हो जाएगा
[00:22:47] फिर ऑपरेशन मोड आपका इंसर्ट डॉक्यूमेंट होगा और जो इंडेक्स है आपने जो इंडेक्स बनाया है जैसे मैंने अभी बनाया
[00:22:53] फिट Prob चैटबॉट इसको मैं सेलेक्ट कर दूंगा एंबेडिंग बैच साइज यही रहने दूंगा और यहां पे ऑप्शन के अंदर
[00:22:58] में पाइन को नेम स्पेस है यहां पे मुझे नेम स्पेस देना है तो यहां पे मेरा जो नेम स्पेस
[00:23:02] है वो मैं डाल दूंगा फिट ब्रश आई जी ऐसे मैं इसे डाल देता हूं ठीक है और यहां पे
[00:23:09] मैं इसको अब एंबेडिंग पे है एंबेडिंग पे जैसे मैंने बताया ओपन एआई पे एंबेडिंग ओपन एआई पे क्लिक कर
[00:23:16] दूंगा ओपन एआई का मेरा जो अकाउंट है वो कनेक्टेड रहेगा मैंने टेक्स्ट एंबेडिंग थ्री स्मॉल मैंने कनेक्ट कर रखा
[00:23:22] है जो जैसे मैंने पहले थोड़ी देर पहले बताया और ऐड ऑप्शन में डायमेंशन पे मैं सेलेक्ट करके 512 कर
[00:23:27] दूंगा और यहां पे जो डॉक्यूमेंट है इस पे क्लिक करके डिफॉल्ट डेटा लोडर पे क्लिक कर दूंगा ठीक है
[00:23:33] इसको मैं ऐसे ही रहने दूंगा और अब इसको हम लोग क्या करेंगे ना इसको हम लोग एग्जीक्यूट कर देंगे
[00:23:38] तो अभी आप देख रहे हो यहां पे हमारा वर्क फ्लो एग्जीक्यूट हो गया है तो अभी अगर मैं पाइन
[00:23:43] को के अंदर में जाऊंगा तो यहां पर मैं डेटाबेस में चेक करता हूं जो अभी मैंने फिट ब्रो चैटब
[00:23:48] बनाया है इसमें आप देखो मेरे रिकॉर्ड्स आने लग गए ठीक है नेम स्पेस 81 करके रिकॉर्ड दिख रहा है
[00:23:53] ठीक है तो जो डेटा है वो इसके अंदर में आ गया अब ब्राउज़र पे अगर मैं क्लिक करूंगा और
[00:23:57] नीचे जाऊंगा तो ये सारी रिकॉर्ड्स है ठीक है ये सारी जो है वो रिकॉर्ड उसके अंदर में जो भी
[00:24:04] मैंने दिया था वो सारी उसके अंदर में कैप्चर हो गई है ठीक है तो इस तरीके से आप पाइन
[00:24:10] कोन के अंदर में आपका डेटाबेस को ऐड कर सकते हैं अब ये कहां पे जरूरी है यहां पे हम
[00:24:14] लोग क्या करेंगे फिर टूल पे क्लिक करेंगे और यहां पे हम लोग हमारा पाइन को जो वेक्टर डेटाबेस है
[00:24:20] उसको हम लोग यहां पे कनेक्ट करेंगे यहां पे मैं इसको डिस्क्रिप्शन दे दूंगा ये भी मैंने चैट जीपीटी से
[00:24:24] लिखा है आप भी इसको लिख सकते हो कोई दिक्कत नहीं ठीक है यहां पे मैं क्या करूंगा मेरा जो
[00:24:29] चैटबॉट है मैंने जो बनाया है वो मैं सेलेक्ट कर दूंगा ठीक है और इसको मैं ऐसे ही रहने दूंगा
[00:24:35] दैट्स इट तो पाइन कॉइन यहां पर हमने ऐड कर दिया अब यहां पर मुझे एंबेड करना है तो मेरा
[00:24:40] एंबेड जो है वह ओपन एआईए का रहेगा ओके मॉडल जो है मैं जो टेक्स्ट एंबेडिंग स्मॉल और डायमेंशन में
[00:24:49] मैं सेलेक्ट करूंगा 512 जो हमने स्टार्ट में सेलेक्ट किया था ठीक है सो इसको हमने अभी सेट कर दिया
[00:24:55] है अब यहां तक हमारी सारी चीजें हो गई है अब यहां से हमको रिप्लाई भी करना है ठीक है
[00:25:00] तो देखो Instagram का अपना एक नेटिव नोड एनट के अंदर में नहीं है तो हम लोग इसको एचटीटीपी की
[00:25:06] हेल्प से करेंगे बट एचटीटीपी की हेल्प से करने के पहले हम लोग क्या करेंगे कुछ डेटा हम लोग इसको
[00:25:11] फैच कर लेंगे तो इसको एग्जीक्यूट वर्क फ्लो पे क्लिक कर लेते हैं एंड फिर से एक बार हम लोग
[00:25:16] मैसेज कर लेते हैं
[00:25:22] ठीक है कोई दिक्कत नहीं सिंपल मेमोरी के अंदर में सेशन का अ आया है यहां पे तो यहां पे
[00:25:26] हम डिफाइन बिलो पे क्लिक करके मैपिंग सेलेक्ट कर देंगे और यहां से हम अ आईडी
[00:25:37] तो ये सेंडर जो आईडी है सेंडर आईडी इसको हम लोग यहां पे मैप कर देंगे दैट्स इट और इसको
[00:25:43] हम लोग एग्जीक्यूट स्टेप पे क्लिक कर देंगे दैट्स इट ठीक है अब यहां पे कुछ डेटा आपका फैच हो
[00:25:50] गया है अब हम लोग क्या करेंगे यहां पे हमको एक सेट एंड नोड बनाना है ठीक है क्यों क्योंकि
[00:25:56] हमको हम लोग एचटीटीपी की हेल्प लेने वाले हैं एचटीटीपी नोड की हेल्प के लिए आपको जो पैरामीटर्स डालने हैं
[00:26:01] तो वो सारी चीजों के लिए आपको यहां पे कुछ चीजें लगेंगी तो पहले हम क्या करेंगे एक सेट नोड
[00:26:06] बना लेते हैं ठीक है सेट नोड किस लिए क्योंकि कुछ डेटा हम लोग को सेट नोड बेसिकली क्या करता
[00:26:12] है ना आपको जब जो आपके पास बल्क डाटा है उसमें से सिर्फ कुछ ही चीजों की रिक्वायरमेंट है जनरली
[00:26:17] तीन चार चीजों की यूटिलाइजेशन के लिए वो होता है तो जैसे कि अगर आपको कुछ नया डेटा ऐड करना
[00:26:21] है या कोई डेटा को मॉडिफाई करना है किसी को रिनेम या लोअर केस अपपर केस करना है और अगर
[00:26:25] कोई एक डेटा है उसमें से सिर्फ आपको तीन चार पांच या दो चीजें या एक ही चीजों की जरूरत
[00:26:30] है तो सेट नोड से आप वो लेके बाकी सारी चीजों को क्लीन कर देते हैं सो यहां पे मैं
[00:26:34] क्या करूंगा यहां पे मैं करूंगा रिप्लाई मुझे रिप्लाई की बहुत जरूरत है ठीक है सो इसको मैं यहां पे
[00:26:40] ड्रैग कर दूंगा और यहां पे मैं एक कोड लिखूंगा ठीक है ना ये आउटपुट को मैं स्ट्रिंग में कन्वर्ट
[00:26:45] करना चाहता हूं क्योंकि ये मुझे आगे चलके काम आएगा तो यहां पे मैं लिखूंगा टू jसon स्ट्रिंग ये क्या
[00:26:52] दिक्कत देखो यहां पे लिखा हुआ है प्रिपेयर द स्ट्रिंग टू बी इंसर्टेड इंटू JSON ऑब्जेक्ट ये जरूरी है ये
[00:26:57] आगे हमको एचटीटीपी के अंदर में हेल्प करेगा सो ये रिप्लाई कर दिया अब यहां पे ऐड फील्ड पे क्लिक
[00:27:02] करके हम लोग को चाहिए वर्जन ठीक है ना वर्जन तो आप बोलोगे आप यार यह वर्जन क्या है बताता
[00:27:08] हूं सो Instagram एपीआई वर्जन तो एपीआई वर्जन आपका कौन सा है यह और तीसरा चीज जो है आपको लगेगा
[00:27:16] सेंडर आईडी ठीक है क्योंकि जो जिसने आपको मैसेज किया है तो उसी में आपको रिप्लाई करना है राइट सो
[00:27:24] यहां पे आप टाइप कर लो सेंडर ठीक है सो ये सेंडर आईडी ठीक है और इसको मैं एग्जीक्यूट कर
[00:27:31] दूंगा तो तीनों सारी चीजें आ गई परफेक्ट अब यहां पर इसको मैं सेव करके यहां पर एचटीटीपी नोड ले
[00:27:38] लेता हूं अब यहां पर एचटीटीपी नोड के लिए हम लोग को क्या करना पड़ेगा हमको करना पड़ेगा पोस्ट मेथड
[00:27:46] और यहां यूआरएल पे अब जो भी यहां पे मैं फिल करूंगा वो Facebook Instagram की एपीआई डॉक्यूमेंटेशन में आपको
[00:27:51] चीजें मिल जाएगी ढूंढना पड़ेगा आपको बट वो सारी चीजें मिल जाएगी तो इसको मैं जल्दी से फच कर लेता
[00:27:56] हूं कि यहां पे क्या-क्या आएगा तो यहां पे आपका यूआरएल के अंदर में ये यूआरएल आएगा grap instagram अब
[00:28:02] यहां पे आपको देख रहे हो आपका जो एपीआई है उसका वर्जन कौन सा है तो यहां पे हमने वह
[00:28:08] मैप किया है ठीक है मान लो अगर यह आपका सही नहीं आ रहा है तो इसको आपको क्या करना
[00:28:12] है यहां यहां से क्लिक करना है और यहां पे मैप कर देना है ठीक है तो ये आप मैप
[00:28:17] कर दोगे उसके बाद में यहां पे आपको देख रहे हो यहां पे आपको कुछ नंबर है यह बेसिकली आपका
[00:28:22] Instagram की आईडी नंबर है अब ये आईडी नंबर आपको कहां से मिलेगा तो आपको इसके लिए वापस से Facebook
[00:28:28] पे आ जाना है और यहां पे आपको दिखेगा Instagram की आईडी ये वाली जो आईडी है ना इसको आपको
[00:28:32] कॉपी कर लेना है कॉपी करके यहां पे पेस्ट कर देना है ठीक है और उसके आगे मैसेजेस ये एज
[00:28:37] इट इज़ रहेगा उसके बाद में आपका ऑथेंटिकेशन तो आप ऑथेंटिकेशन में जनरिक क्रेडेंशियल्स फिर यहां पे आप बेर ऑथ
[00:28:44] सेलेक्ट करोगे और यहां पे आप क्रिएट न्यू क्रेडेंशियल्स पे अब यहां पे आपको एक्सेस टोकन की जरूरत है जो
[00:28:50] हम लोग वापस से Facebook पेज पे चले जाएंगे Facebook पेज पे आप यहां पे देखोगे जनरेट टोकन पे क्लिक
[00:28:54] करना है आपको जनरेट टोकन पे आपको क्लिक करना है और यहां से आपको आपके अकाउंट की अ आईडी से
[00:29:01] लॉगिन कर देना है और यहां पे ये सारे ऑप्शंस आएंगे आपको यहां पे अलव पे क्लिक कर देना है
[00:29:05] तो फिर ये आपको टोकन एक्सेस टोकन मिलेगा ये आपको कॉपी करना है ठीक है एक बार आप डन कर
[00:29:10] दो तो फिर ये चला जाएगा फिर यहां पे आने के बाद में यहां पे आपको इसको पेस्ट कर देना
[00:29:14] है एंड देन सेव यहां पे करने के बाद में फिर आप क्या करोगे यहां पे सेंड बॉडी पे क्लिक
[00:29:19] करोगे यहां पे आपका बॉडी कंटेंट टाइप jसन होगा और स्पेसिफिक स्पेसिफाई बॉडी में यूजिंग jसन होगा आपको यह जसन
[00:29:26] जो है पेस्ट करना है अब यहां पर आप देखो यहां पर आपका सेंडर आईडी जो है वह रेड दिखा
[00:29:30] रहा है तो इसको आप कैंसिल करके यह सेंडर आईडी को आप यहां पे ड्रैग करोगे तो देखो ये जो
[00:29:36] हम लोग ड्रैग कर रहे हैं ना यही जो पहले हमने वर्जन है फिर सेंडर आईडी है और नीचे रिप्लाई
[00:29:40] भी है यही चीज हमने सेट नोड के अंदर में पूरे डेटा में से हम लोग ने क्या किया उसको
[00:29:45] क्लीन किया सिर्फ इतनी तीन चीज की जरूरत है तो वो तीन अलग से कर दिया ठीक है वरना हमें
[00:29:48] सब चीजें ढूंढनी पड़ती और जो यह जेएस है रिप्लाई इसको हम लोग यहां पे कर देंगे ठीक है एंड
[00:29:58] देन इसको हम लोग एग्जीक्यूट स्टेप पर क्लिक करेंगे और देखो आउटपुट आ गया है अभी अगर मैं आउटपुट चेक
[00:30:05] करूंगा तो Instagram के ऊपर में तो देखो चैट ने रिप्लाई किया हे वेलकम टू द फिट ब्रो व्हाट्स योर
[00:30:11] फिटनेस गोल टुडे लुकिंग टू द लूज़ मतलब यह रिप्लाई कर दिया है ठीक है सो अब आप देख रहे
[00:30:17] हो पूरा हमारा जो चैटबॉट है वो अभी फुल प्रूफ रेडी हो गया है ठीक है फुल प्रूफ रेडी हो
[00:30:22] गया अब हम क्या करेंगे अब हम टेस्ट कर रहे थे ठीक है तो पहले हम लोग यहां इसको ओपन
[00:30:28] करके प्रोडक्शन यूआरएल लेंगे और इसको कॉपी कर लेंगे फिर Facebook पे चले जाएंगे और यहां पे कॉलबक यूआरएल है
[00:30:34] यहां पे हमने हमें इसको पेस्ट करना होगा ओके अब पेस्ट करने के लिए फिर से हम क्या करेंगे यहां
[00:30:41] पे इसको कैंसिल करेंगे और इसको हम लोग रिसोंड टू वेब से कनेक्ट करेंगे उसके बाद इसको डबल क्लिक करके
[00:30:50] चेंज कर लेंगे यह सिर्फ कनेक्टिविटी करने के लिए है ठीक है facebook के साथ में गेट पे सेलेक्ट कर
[00:30:56] देंगे रिसोंड अ इमीडिएटली की जगह यूजिंग रिसोंड टू वेबक पे सेलेक्ट करेंगे और हम लोग टेस्ट नहीं करेंगे क्योंकि
[00:31:02] हमने प्रोडक्शन यूआरएल दिया है तो सेव करने के बाद इसको हम लोग एक्टिव कर देंगे जैसे ही हम इसे
[00:31:07] एक्टिव करेंगे ना तो हमारा जो टेक्स्ट यूआरएल था ना वो अब इसी में कन्वर्ट हो गया है प्रोडक्शन यूआरएल
[00:31:13] पे तो अभी मैंने इसे एक्टिव कर दिया है सो मैं यहां क्या करूंगा facebook पे आने के बाद में
[00:31:17] अगेन यहां पे 1 2 3 4 जो भी है डाल के यहां पे प्रोडक्शन यूआरएल डाला और वेरीफाई एंड
[00:31:21] सेव पे क्लिक कर दिया तो अभी रिफ्रेश हुआ मतलब यह कनेक्ट हो गया रिस्पॉन टू वेबक हमारा इस चीज
[00:31:27] के लिए था ठीक है प्रोडक्शन यूआरएल में कन्वर्ट किया क्योंकि टेस्ट यूआरएल में हम लोग नहीं करेंगे हमें तो
[00:31:31] वो कंटीन्यूअस चाहिए राइट इसीलिए अब यहां से फिर से मैं ऐसे क्या करूंगा इसे मैं यहां से डिस्कनेक्ट करूंगा
[00:31:38] इसे कनेक्ट कर दूंगा और फिर से इसकी जो पोस्ट मेथड है वो मैं यहां से सेलेक्ट कर दूंगा और
[00:31:44] यहां पर रिसोंड टू पे इमीडिएटली पे सेलेक्ट कर दूंगा दैट्स इट अब हमारा पूरा चैटब कंटिन्यू है इसको पहले
[00:31:50] ऑफ करूंगा सेव होने के बाद में इसे मैं फिर से एक्टिव करूंगा क्योंकि कभी-कभी क्या है हम लोग ऑनलाइन
[00:31:56] पे कर देते हैं और वो सेव नहीं हो पाता है अब इसे हम लोग क्या करेंगे अब ये लाइव
[00:31:59] है तो अभी मैं यहां पे मैंने ओपन किया है ठीक है सो मैं मेरे दूसरे मैं इसे मैसेज कर
[00:32:05] रहा हूं कि हे हाय ठीक है तो अब आप देखो वो रिप्लाई करेगा ग्रेट हे अगेन व्हाट फिटनेस गोल
[00:32:14] आर यू वर्किंग ऑन राइट नाउ सो मैं उसे लिखता हूं आई वांट मसल नहीं फैट लॉस फैट लॉस ठीक
[00:32:25] है मैंने उसे लिखा आई वांट फैट लॉस ग्रेट व्हाट्स योर बिगेस्ट चैलेंज वि फैट लॉस सो फार आई नीड
[00:32:34] हेल्प इन कोचिंग ऐसा उसे मैंने लिख दिया आई कैन हेल्प टू पर्सन प्लान फॉर यस गो अहेड WhatsApp फुल
[00:32:44] नेम तो मैं लिखता हूं हाय योर WhatsApp नंबर तो मैं इसे अभी मेरा WhatsApp नंबर देता हूं ये नंबर
[00:32:52] है ठीक है डोंट वर इट गॉट इट व्हाट योर ईमेल एड्रेस सो मैं इसे अपे ईमेल एड्रेस देता हूं
[00:32:57] थैंक्स हाउ आर आर यू सो 34 ठीक अभी सारे क्वेश्चन पूछा ना ये हमने क्वालिफिकेशन के लिए भेजी है
[00:33:01] ग्रेट योर जेंडर मेल फीमेल सो मेल व्हाट योर करंट वेट 74 हाइट सेंटीमीटर 169
[00:33:13] गोल जस्ट लॉस जस्ट फैट लॉस
[00:33:19] थैंक्स फॉर शेयरिंग बाय शेयरिंग योर डिटेल्स यू कंसर्न टू फिट ब्रो स्टोरिंग एंड यूजिंग देम टू डिलीवर तो वो
[00:33:25] सामने वाले को पूछ भी रहा है कि क्या मैं आपका डेटा स्टोर कर सकता हूं ताकि मैं आपको फिर
[00:33:30] से उसके ऊपर में कांटेक्ट कर सकूं तो उसमें लिखा है कि आई एग्री ये बहुत इंपॉर्टेंट है ये प्राइवेसी
[00:33:34] पॉलिसीज वगैरह को कंप्लाई करता है तो इस तरीके से इस चैटबॉट को अ जो बनाया है सो उस पे
[00:33:40] मैंने रिप्लाई कर दिया आई एग्री ठीक है
[00:33:45] थैंक्स मुशरफ आई हैव सेव योर डिटेल्स मेनी क्लाइंट चूज़ आवर 3 मंथ्स प्लान तो पहले हम लोग देखते हैं
[00:33:49] कि उसने डिटेल्स कहां स्टोर किया है तो उसने हमारे सीआरएम के अंदर पूरा जो है ना फिटनेस गोल वगैरह
[00:33:54] क्या है स्टोर कर लिया है है ना अमेजिंग ठीक है सो यहां पर आप देख रहे हो सो 3
[00:33:59] मंथ प्ल्स तो ओके मैं लिखता हूं ओके गो फॉर 3 मंथ प्लान व्हाट इज दी प्राइस सो 3 मंथ
[00:34:09] प्लान इज 89 यह मैंने उसे नॉलेज बेस के अंदर में दिया था ठीक है वही उसने अच्छे से रिप्लाई
[00:34:14] किया ओके वुड यू लाइक टू नो व्हाट इट इंक्लूड्स यस सो 3 मंथ प्लान इंक्लूड पर्सनलाइज वर्कआउट ये वगैरह
[00:34:20] सब रेडी टू टेक द नेक्स्ट स्टेप तो मैं इसे कहता हूं यस ग्रेट इफ यू वांट आई कैन गाइड
[00:34:24] यू हाउ टू गेट स्टार्टेड वुड यू लाइक दैट सो देखो अभी वो सारी चीजें जो है ना वो बात
[00:34:29] कर रहा है ठीक है सो इस तरीके से आप एक अमेजिंग चैटबॉट्स बना सकते हो तो इस तरीके से
[00:34:34] आप एक रैक चैटबॉट बना सकते हो जिसमें आप डिफरेंट यूज केसेस लगा सकते हो जैसे अपॉइंटमेंट बुकिंग या मेल
